project,key,type,severity,rule,rule_name,file,line,message,effort,tags
Foster,e72f9b6c-8673-4545-8aa7-cb8d0ceb080a,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,2870,P/Invoke method 'SDL_GetSensorData' should not be visible,0min,
Foster,883932a1-b2b5-4950-90ee-456b016411ee,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3052,P/Invoke method 'SDL_SendJoystickVirtualSensorData' should not be visible,0min,
Foster,bfbe60da-2da3-47bd-8656-b539db5ab19b,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3052,Make this native method private and provide a wrapper.,30min,pitfall
Foster,939d0514-7dd1-4870-85ee-ece66baa84ba,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3597,Make this native method private and provide a wrapper.,30min,pitfall
Foster,e52c2774-1a6a-41ae-9cf5-6adafcf4eb6e,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3597,P/Invoke method 'SDL_GetGamepadSensorData' should not be visible,0min,
Foster,dbf749df-f742-4e08-a221-3f3a70488e91,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4937,"Rename struct 'SDL_RenderEvent' to match pascal case naming rules, consider using 'SdlRenderEvent'.",5min,convention
Foster,9d1359fa-37f8-460c-98e3-22cc307a0a80,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,5351,Make this native method private and provide a wrapper.,30min,pitfall
Foster,9cd0edf8-47d6-46c5-9e15-8435fc39e1d1,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,6281,Make this native method private and provide a wrapper.,30min,pitfall
Foster,477cd693-08e6-4ca4-ac06-3e11dcf0fe4c,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,6457,P/Invoke method 'SDL_SetGPUAllowedFramesInFlight' should not be visible,0min,
Foster,a9be2b3d-ab61-4da3-8e07-1b3a9fdaec56,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,6457,Make this native method private and provide a wrapper.,30min,pitfall
Foster,2a123281-6208-40fa-8738-11eafe32c152,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,6469,Make this native method private and provide a wrapper.,30min,pitfall
Foster,8010aae6-4a4c-48aa-807e-ef56460a93cf,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,6469,P/Invoke method 'SDL_WaitForGPUSwapchain' should not be visible,0min,
Foster,908a39db-8853-45fa-a38f-a5e31905ef78,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,6473,Make this native method private and provide a wrapper.,30min,pitfall
Foster,4811323a-8c8d-45dc-a2bd-d222ae6187c1,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,6485,Make this native method private and provide a wrapper.,30min,pitfall
Foster,55f60d33-6297-4b70-9a48-5f39a3610cb9,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,6485,P/Invoke method 'SDL_CancelGPUCommandBuffer' should not be visible,0min,
Foster,468ec1c8-c1f5-4a99-bf11-e3f2f96c19a9,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,6517,Make this native method private and provide a wrapper.,30min,pitfall
Foster,5748ffb2-ba7c-4152-9dea-538452199483,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,6517,P/Invoke method 'SDL_CalculateGPUTextureFormatSize' should not be visible,0min,
Foster,1d1a11d7-31f5-4394-855b-0398eb3e611c,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,6815,Make this native method private and provide a wrapper.,30min,pitfall
Foster,2a1d32b9-6674-4d74-9a01-bb69687755ec,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,6815,P/Invoke method 'SDL_hid_enumerate' should not be visible,0min,
Foster,369ac25b-5b71-4cc4-8960-e9d48c5c325b,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,6879,P/Invoke method 'SDL_hid_get_device_info' should not be visible,0min,
Foster,ba60c594-9f71-4228-b6fe-22e2289f942b,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,6879,Make this native method private and provide a wrapper.,30min,pitfall
Foster,89726b90-1dbe-45d1-bf06-265e2729ff2e,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7237,Make this native method private and provide a wrapper.,30min,pitfall
Foster,8c963f30-3ec4-4838-8af3-8f1f3d01f10d,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7237,P/Invoke method 'SDL_IsMainThread' should not be visible,0min,
Foster,39169e9b-ec86-4d6e-aa44-5d22d50004f2,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7244,Make this native method private and provide a wrapper.,30min,pitfall
Foster,11cefa05-a8e8-41fb-8173-ccd8b51fa119,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7392,Make this native method private and provide a wrapper.,30min,pitfall
Foster,9e92aaee-2d76-40f2-992e-83ed76011406,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7400,Make this native method private and provide a wrapper.,30min,pitfall
Foster,f546e252-e553-43cf-91b8-057a7bdf6896,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,7668,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,a383996b-9473-494e-8ddb-9a232f375a48,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7697,Make this native method private and provide a wrapper.,30min,pitfall
Foster,c5facf0c-1f65-45f0-a6d1-33f77fb0a3db,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7701,Make this native method private and provide a wrapper.,30min,pitfall
Foster,132ef14c-5e84-4929-a13f-c0e9623bcc71,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7705,P/Invoke method 'SDL_CreateRendererWithProperties' should not be visible,0min,
Foster,42a2bc16-fb23-4291-8d6c-5da0d0e8b874,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7705,Make this native method private and provide a wrapper.,30min,pitfall
Foster,470723cc-22a9-4aec-b69d-539b3d3ce715,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7709,P/Invoke method 'SDL_CreateSoftwareRenderer' should not be visible,0min,
Foster,e781ee24-1fc3-42fe-bdec-b70b88ce4ae0,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7709,Make this native method private and provide a wrapper.,30min,pitfall
Foster,247f5c30-3991-47fc-822b-1afadb1147e1,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7713,P/Invoke method 'SDL_GetRenderer' should not be visible,0min,
Foster,c60e7c65-f382-489d-8b38-ce2a8c232cd2,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7713,Make this native method private and provide a wrapper.,30min,pitfall
Foster,281a993d-c193-4dfa-b1d9-3ccebe12e8d2,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7717,Make this native method private and provide a wrapper.,30min,pitfall
Foster,74d3653a-cd65-48e5-b8cf-bcdbe19b81a3,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7717,P/Invoke method 'SDL_GetRenderWindow' should not be visible,0min,
Foster,5b17b9de-0fb9-43cd-8c21-f58f5955cfd2,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7722,Make this native method private and provide a wrapper.,30min,pitfall
Foster,85bd513e-caba-4f14-9562-670844f5bcbf,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7726,P/Invoke method 'SDL_GetRendererProperties' should not be visible,0min,
Foster,ef6dc967-b635-4f5b-a496-cfc30c4b8949,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7726,Make this native method private and provide a wrapper.,30min,pitfall
Foster,c9b9fedd-38a6-4147-a033-664dc68f7d2f,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7730,Make this native method private and provide a wrapper.,30min,pitfall
Foster,b33e08db-b2d9-4e6f-9302-9abff073bb6f,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7734,Make this native method private and provide a wrapper.,30min,pitfall
Foster,55f1c3b8-9316-4d12-a4b1-b2db4b57494c,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7738,Make this native method private and provide a wrapper.,30min,pitfall
Foster,9b373745-abec-4ccd-b5a1-31064aa50dbf,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7738,P/Invoke method 'SDL_CreateTexture' should not be visible,0min,
Foster,b2bc31b5-86e5-4717-92fa-d5c71afc1245,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7742,Make this native method private and provide a wrapper.,30min,pitfall
Foster,fe4d4d9f-a5ed-40cd-b59b-a172fe69f91e,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7742,P/Invoke method 'SDL_CreateTextureFromSurface' should not be visible,0min,
Foster,0899c2fb-e82b-4e25-b948-afd776ed769b,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7746,P/Invoke method 'SDL_CreateTextureWithProperties' should not be visible,0min,
Foster,53913e4d-417d-49e6-91d9-c047456d8eee,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7746,Make this native method private and provide a wrapper.,30min,pitfall
Foster,158873eb-bd44-420b-a473-02051518cd39,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7754,Make this native method private and provide a wrapper.,30min,pitfall
Foster,a7af6a10-1a19-4f2a-86e9-8754e0b31f51,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7754,P/Invoke method 'SDL_GetRendererFromTexture' should not be visible,0min,
Foster,3249b9cb-0cfe-40df-9f25-8e723f2fbe88,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7834,P/Invoke method 'SDL_SetRenderTarget' should not be visible,0min,
Foster,50b7ece6-bec5-46d9-9a4d-edde2b1d6d65,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7834,Make this native method private and provide a wrapper.,30min,pitfall
Foster,4f80a97b-6030-4aaf-addc-6439d09f707f,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7838,Make this native method private and provide a wrapper.,30min,pitfall
Foster,a741f663-6797-4e1e-b4f9-abda08084335,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7838,P/Invoke method 'SDL_GetRenderTarget' should not be visible,0min,
Foster,afe8ec16-7f86-4cbf-bf35-3627ec41e515,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7842,P/Invoke method 'SDL_SetRenderLogicalPresentation' should not be visible,0min,
Foster,f02b315f-ea39-4bbe-996f-86549d1d2573,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7842,Make this native method private and provide a wrapper.,30min,pitfall
Foster,109b55b0-559e-4dba-9152-67a7dc3d859b,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7846,Make this native method private and provide a wrapper.,30min,pitfall
Foster,faba1b48-9864-49cb-ac04-b3fe003e3cab,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7850,Make this native method private and provide a wrapper.,30min,pitfall
Foster,7ae4e680-48ac-4f7e-b811-9beeb6ea6ba6,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7854,Make this native method private and provide a wrapper.,30min,pitfall
Foster,bad4f420-317b-4200-8813-7994b9cfb623,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7858,Make this native method private and provide a wrapper.,30min,pitfall
Foster,d809d430-13e0-40eb-98db-cb6955bd86a1,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7862,Make this native method private and provide a wrapper.,30min,pitfall
Foster,ed7471e2-aba5-43a8-a922-82c10442f8a2,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7866,Make this native method private and provide a wrapper.,30min,pitfall
Foster,072e1b98-f2e1-40db-be63-1a7a3265f95f,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7870,Make this native method private and provide a wrapper.,30min,pitfall
Foster,afee4437-666b-48f9-91d9-4302c7d77ea9,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7874,Make this native method private and provide a wrapper.,30min,pitfall
Foster,e05b0d68-b068-49ee-a753-b3bdf4d67d1c,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7874,P/Invoke method 'SDL_RenderViewportSet' should not be visible,0min,
Foster,bd521982-6933-4cb7-af5b-fa0bad5466f5,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7878,Make this native method private and provide a wrapper.,30min,pitfall
Foster,ddd01c69-c8c5-456a-be64-69f913da6853,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7882,Make this native method private and provide a wrapper.,30min,pitfall
Foster,15829476-c52f-41cd-873d-1cb6ec32ad20,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7886,Make this native method private and provide a wrapper.,30min,pitfall
Foster,3d9dda78-3283-42d0-8ba9-79e71d83cba6,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7890,Make this native method private and provide a wrapper.,30min,pitfall
Foster,9f7ba7b2-467b-4b5c-9924-509007a611e9,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7890,P/Invoke method 'SDL_RenderClipEnabled' should not be visible,0min,
Foster,4106a33c-d566-43ca-b8c4-fe524e4106e3,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7894,Make this native method private and provide a wrapper.,30min,pitfall
Foster,87ca113a-7f6a-4cbb-a37d-4d1eda1789c6,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7894,P/Invoke method 'SDL_SetRenderScale' should not be visible,0min,
Foster,53808547-a92c-4ec2-ab36-fdd80cfbfc2a,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7898,Make this native method private and provide a wrapper.,30min,pitfall
Foster,20733a36-e873-47a9-b14d-31d5f944ddd4,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7902,P/Invoke method 'SDL_SetRenderDrawColor' should not be visible,0min,
Foster,e7b1525d-5373-46dd-9193-519e88aff090,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7902,Make this native method private and provide a wrapper.,30min,pitfall
Foster,1027cc59-5209-4edf-95f7-4283e6cc5b7c,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7906,P/Invoke method 'SDL_SetRenderDrawColorFloat' should not be visible,0min,
Foster,5321ba87-f25d-45fe-afb9-00507e475922,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7906,Make this native method private and provide a wrapper.,30min,pitfall
Foster,2a966405-5717-4595-a726-0478a869a3de,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7910,Make this native method private and provide a wrapper.,30min,pitfall
Foster,2d86a9e2-d73b-43a0-a80a-515746b534c3,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7914,Make this native method private and provide a wrapper.,30min,pitfall
Foster,11538c1d-c659-499c-a457-439972407e3d,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7918,Make this native method private and provide a wrapper.,30min,pitfall
Foster,f6443070-20ef-4f40-b650-0ec8ebe46001,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7918,P/Invoke method 'SDL_SetRenderColorScale' should not be visible,0min,
Foster,5fc12319-a252-4ea1-a0e2-a93284cc2b41,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7922,Make this native method private and provide a wrapper.,30min,pitfall
Foster,4b5245e1-295a-4e5f-aef5-1d9d253dce72,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7926,P/Invoke method 'SDL_SetRenderDrawBlendMode' should not be visible,0min,
Foster,dcf7bd44-0544-4571-89d9-8ccd31640dfc,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7926,Make this native method private and provide a wrapper.,30min,pitfall
Foster,85903a02-9423-4f49-9a9b-e0ff03a06e31,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7930,Make this native method private and provide a wrapper.,30min,pitfall
Foster,94deccda-40cf-4b4e-af41-bf561b782f8d,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7930,P/Invoke method 'SDL_GetRenderDrawBlendMode' should not be visible,0min,
Foster,6633f57e-b463-4165-adda-5aec5ceaf641,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7934,Make this native method private and provide a wrapper.,30min,pitfall
Foster,ae04af63-c4fb-4278-99df-a6a8653fa34a,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7934,P/Invoke method 'SDL_RenderClear' should not be visible,0min,
Foster,4fca53c2-bd9e-497a-a10c-f24748675e80,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7938,Make this native method private and provide a wrapper.,30min,pitfall
Foster,a28b12bc-7ebb-4d79-9072-4f73e4f915c0,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7938,P/Invoke method 'SDL_RenderPoint' should not be visible,0min,
Foster,a6960297-f2b5-4a77-a95e-13342bd6d2c0,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7942,Make this native method private and provide a wrapper.,30min,pitfall
Foster,35fb7ced-02cd-4f4a-99bb-3facc2797577,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,7946,P/Invoke method 'SDL_RenderLine' should not be visible,0min,
Foster,cc66f8f3-00a9-40ec-b3b5-63b7a1a8cab3,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7946,Make this native method private and provide a wrapper.,30min,pitfall
Foster,881ea57e-a3a5-49b7-9d33-3cc29092aeb0,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7950,Make this native method private and provide a wrapper.,30min,pitfall
Foster,00dc4963-e3c8-402e-b36e-f5a60b71c78e,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7954,Make this native method private and provide a wrapper.,30min,pitfall
Foster,a48ece04-0b57-49f8-969a-ef0ae4dd7a0b,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7958,Make this native method private and provide a wrapper.,30min,pitfall
Foster,e43586f3-9305-4c65-ab1e-ca56b801d7ea,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7962,Make this native method private and provide a wrapper.,30min,pitfall
Foster,a8d67e01-4695-4ba2-af6a-41c321af1ec5,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,7966,Make this native method private and provide a wrapper.,30min,pitfall
